"object_id";"parent_object_id";"size";"structuredness";"hierarchicallity";"information_amount";"location_specification";"existence_from";"existence_to"
"1007";"3";"101";"1";"1";"0.960396";"/clovek/1084/";"2019-03-01 00:00:00";NULL
"1008";"3";"101";"1";"1";"0.950495";"/clovek/1085/";"2019-03-01 00:00:00";NULL
"1009";"3";"101";"1";"1";"0.960396";"/clovek/1086/";"2019-03-01 00:00:00";NULL
"1010";"3";"101";"1";"1";"0.950495";"/clovek/1087/";"2019-03-01 00:00:00";NULL
"1011";"3";"101";"1";"1";"0.920792";"/clovek/1088/";"2019-03-01 00:00:00";NULL
"1012";"3";"101";"1";"1";"0.960396";"/clovek/1089/";"2019-03-01 00:00:00";NULL
"77";"3";"96";"1";"1";"0.989583";"/clovek/109/";"2019-03-01 00:00:00";NULL
"1013";"3";"101";"1";"1";"0.950495";"/clovek/1090/";"2019-03-01 00:00:00";NULL
"1014";"3";"101";"1";"1";"0.930693";"/clovek/1091/";"2019-03-01 00:00:00";NULL
"1015";"3";"101";"1";"1";"0.970297";"/clovek/1092/";"2019-03-01 00:00:00";NULL
"1016";"3";"101";"1";"1";"0.950495";"/clovek/1093/";"2019-03-01 00:00:00";NULL
"1017";"3";"101";"1";"1";"0.950495";"/clovek/1094/";"2019-03-01 00:00:00";NULL
"1018";"3";"101";"1";"1";"0.960396";"/clovek/1095/";"2019-03-01 00:00:00";NULL
"1019";"3";"101";"1";"1";"0.960396";"/clovek/1096/";"2019-03-01 00:00:00";NULL
"1020";"3";"101";"1";"1";"0.960396";"/clovek/1097/";"2019-03-01 00:00:00";NULL
"1021";"3";"101";"1";"1";"0.960396";"/clovek/1098/";"2019-03-01 00:00:00";NULL
"1022";"3";"101";"1";"1";"0.950495";"/clovek/1099/";"2019-03-01 00:00:00";NULL
"78";"3";"96";"1";"1";"0.979167";"/clovek/110/";"2019-03-01 00:00:00";NULL
"1023";"3";"101";"1";"1";"0.940594";"/clovek/1100/";"2019-03-01 00:00:00";NULL
"1024";"3";"101";"1";"1";"0.960396";"/clovek/1101/";"2019-03-01 00:00:00";NULL
"1025";"3";"101";"1";"1";"0.950495";"/clovek/1102/";"2019-03-01 00:00:00";NULL
"1026";"3";"101";"1";"1";"0.950495";"/clovek/1103/";"2019-03-01 00:00:00";NULL
"1027";"3";"101";"1";"1";"0.960396";"/clovek/1104/";"2019-03-01 00:00:00";NULL
"1028";"3";"101";"1";"1";"0.950495";"/clovek/1105/";"2019-03-01 00:00:00";NULL
"1029";"3";"101";"1";"1";"0.960396";"/clovek/1106/";"2019-03-01 00:00:00";NULL
"1030";"3";"101";"1";"1";"0.930693";"/clovek/1107/";"2019-03-01 00:00:00";NULL
"1031";"3";"101";"1";"1";"0.970297";"/clovek/1108/";"2019-03-01 00:00:00";NULL
"1032";"3";"101";"1";"1";"0.950495";"/clovek/1109/";"2019-03-01 00:00:00";NULL
"1033";"3";"101";"1";"1";"0.950495";"/clovek/1110/";"2019-03-01 00:00:00";NULL
"1034";"3";"101";"1";"1";"0.930693";"/clovek/1111/";"2019-03-01 00:00:00";NULL
"1035";"3";"101";"1";"1";"0.950495";"/clovek/1112/";"2019-03-01 00:00:00";NULL
"1036";"3";"101";"1";"1";"0.950495";"/clovek/1113/";"2019-03-01 00:00:00";NULL
"1037";"3";"101";"1";"1";"0.960396";"/clovek/1114/";"2019-03-01 00:00:00";NULL
"1038";"3";"101";"1";"1";"0.950495";"/clovek/1115/";"2019-03-01 00:00:00";NULL
"1039";"3";"101";"1";"1";"0.960396";"/clovek/1116/";"2019-03-01 00:00:00";NULL
"1040";"3";"101";"1";"1";"0.940594";"/clovek/1117/";"2019-03-01 00:00:00";NULL
"1041";"3";"101";"1";"1";"0.940594";"/clovek/1118/";"2019-03-01 00:00:00";NULL
"1042";"3";"101";"1";"1";"0.930693";"/clovek/1119/";"2019-03-01 00:00:00";NULL
"79";"3";"96";"1";"1";"0.96875";"/clovek/112/";"2019-03-01 00:00:00";NULL
"1043";"3";"101";"1";"1";"0.940594";"/clovek/1120/";"2019-03-01 00:00:00";NULL
"1044";"3";"101";"1";"1";"0.960396";"/clovek/1121/";"2019-03-01 00:00:00";NULL
"1045";"3";"101";"1";"1";"0.950495";"/clovek/1122/";"2019-03-01 00:00:00";NULL
"1046";"3";"101";"1";"1";"0.960396";"/clovek/1123/";"2019-03-01 00:00:00";NULL
"1047";"3";"101";"1";"1";"0.960396";"/clovek/1124/";"2019-03-01 00:00:00";NULL
"1048";"3";"101";"1";"1";"0.950495";"/clovek/1125/";"2019-03-01 00:00:00";NULL
"1049";"3";"101";"1";"1";"0.940594";"/clovek/1126/";"2019-03-01 00:00:00";NULL
"1050";"3";"101";"1";"1";"0.960396";"/clovek/1127/";"2019-03-01 00:00:00";NULL
"1051";"3";"101";"1";"1";"0.960396";"/clovek/1128/";"2019-03-01 00:00:00";NULL
"1052";"3";"101";"1";"1";"0.960396";"/clovek/1129/";"2019-03-01 00:00:00";NULL
"80";"3";"96";"1";"1";"0.96875";"/clovek/113/";"2019-03-01 00:00:00";NULL
"1053";"3";"101";"1";"1";"0.940594";"/clovek/1130/";"2019-03-01 00:00:00";NULL
"1054";"3";"101";"1";"1";"0.960396";"/clovek/1131/";"2019-03-01 00:00:00";NULL
"1055";"3";"101";"1";"1";"0.920792";"/clovek/1132/";"2019-03-01 00:00:00";NULL
"1056";"3";"101";"1";"1";"0.960396";"/clovek/1133/";"2019-03-01 00:00:00";NULL
"1057";"3";"101";"1";"1";"0.930693";"/clovek/1134/";"2019-03-01 00:00:00";NULL
"1058";"3";"101";"1";"1";"0.950495";"/clovek/1135/";"2019-03-01 00:00:00";NULL
"1059";"3";"101";"1";"1";"0.950495";"/clovek/1136/";"2019-03-01 00:00:00";NULL
"1060";"3";"101";"1";"1";"0.940594";"/clovek/1137/";"2019-03-01 00:00:00";NULL
"1061";"3";"101";"1";"1";"0.950495";"/clovek/1138/";"2019-03-01 00:00:00";NULL
"1062";"3";"101";"1";"1";"0.950495";"/clovek/1139/";"2019-03-01 00:00:00";NULL
"81";"3";"96";"1";"1";"0.989583";"/clovek/114/";"2019-03-01 00:00:00";NULL
"1063";"3";"101";"1";"1";"0.950495";"/clovek/1140/";"2019-03-01 00:00:00";NULL
"1064";"3";"101";"1";"1";"0.950495";"/clovek/1141/";"2019-03-01 00:00:00";NULL
"1065";"3";"101";"1";"1";"0.950495";"/clovek/1142/";"2019-03-01 00:00:00";NULL
"1066";"3";"101";"1";"1";"0.950495";"/clovek/1143/";"2019-03-01 00:00:00";NULL
"1067";"3";"101";"1";"1";"0.940594";"/clovek/1144/";"2019-03-01 00:00:00";NULL
"1068";"3";"101";"1";"1";"0.960396";"/clovek/1145/";"2019-03-01 00:00:00";NULL
"1069";"3";"101";"1";"1";"0.940594";"/clovek/1146/";"2019-03-01 00:00:00";NULL
"1070";"3";"101";"1";"1";"0.950495";"/clovek/1147/";"2019-03-01 00:00:00";NULL
"1071";"3";"101";"1";"1";"0.960396";"/clovek/1148/";"2019-03-01 00:00:00";NULL
"1072";"3";"101";"1";"1";"0.950495";"/clovek/1149/";"2019-03-01 00:00:00";NULL
"82";"3";"96";"1";"1";"0.979167";"/clovek/115/";"2019-03-01 00:00:00";NULL
"1073";"3";"101";"1";"1";"0.940594";"/clovek/1150/";"2019-03-01 00:00:00";NULL
"1074";"3";"101";"1";"1";"0.950495";"/clovek/1151/";"2019-03-01 00:00:00";NULL
"1075";"3";"101";"1";"1";"0.940594";"/clovek/1152/";"2019-03-01 00:00:00";NULL
"1076";"3";"101";"1";"1";"0.950495";"/clovek/1153/";"2019-03-01 00:00:00";NULL
"1077";"3";"101";"1";"1";"0.950495";"/clovek/1154/";"2019-03-01 00:00:00";NULL
"1078";"3";"101";"1";"1";"0.950495";"/clovek/1155/";"2019-03-01 00:00:00";NULL
"1079";"3";"101";"1";"1";"0.950495";"/clovek/1156/";"2019-03-01 00:00:00";NULL
"1080";"3";"101";"1";"1";"0.940594";"/clovek/1157/";"2019-03-01 00:00:00";NULL
"1081";"3";"101";"1";"1";"0.960396";"/clovek/1158/";"2019-03-01 00:00:00";NULL
"1082";"3";"101";"1";"1";"0.950495";"/clovek/1159/";"2019-03-01 00:00:00";NULL
"83";"3";"96";"1";"1";"0.979167";"/clovek/116/";"2019-03-01 00:00:00";NULL
"1083";"3";"101";"1";"1";"0.950495";"/clovek/1160/";"2019-03-01 00:00:00";NULL
"1084";"3";"101";"1";"1";"0.950495";"/clovek/1161/";"2019-03-01 00:00:00";NULL
"1085";"3";"101";"1";"1";"0.960396";"/clovek/1162/";"2019-03-01 00:00:00";NULL
"1086";"3";"101";"1";"1";"0.950495";"/clovek/1163/";"2019-03-01 00:00:00";NULL
"1087";"3";"101";"1";"1";"0.950495";"/clovek/1164/";"2019-03-01 00:00:00";NULL
"1088";"3";"101";"1";"1";"0.960396";"/clovek/1165/";"2019-03-01 00:00:00";NULL
"1089";"3";"101";"1";"1";"0.950495";"/clovek/1166/";"2019-03-01 00:00:00";NULL
"1090";"3";"101";"1";"1";"0.960396";"/clovek/1167/";"2019-03-01 00:00:00";NULL
"1091";"3";"101";"1";"1";"0.940594";"/clovek/1168/";"2019-03-01 00:00:00";NULL
"1092";"3";"101";"1";"1";"0.950495";"/clovek/1169/";"2019-03-01 00:00:00";NULL
"84";"3";"96";"1";"1";"0.96875";"/clovek/117/";"2019-03-01 00:00:00";NULL
"1093";"3";"101";"1";"1";"0.950495";"/clovek/1170/";"2019-03-01 00:00:00";NULL
"1094";"3";"101";"1";"1";"0.970297";"/clovek/1171/";"2019-03-01 00:00:00";NULL
"1095";"3";"101";"1";"1";"0.950495";"/clovek/1172/";"2019-03-01 00:00:00";NULL
"1096";"3";"101";"1";"1";"0.950495";"/clovek/1173/";"2019-03-01 00:00:00";NULL
"1097";"3";"101";"1";"1";"0.960396";"/clovek/1174/";"2019-03-01 00:00:00";NULL
"1098";"3";"101";"1";"1";"0.950495";"/clovek/1175/";"2019-03-01 00:00:00";NULL
"1099";"3";"101";"1";"1";"0.960396";"/clovek/1176/";"2019-03-01 00:00:00";NULL
"1100";"3";"101";"1";"1";"0.950495";"/clovek/1177/";"2019-03-01 00:00:00";NULL
"1101";"3";"101";"1";"1";"0.940594";"/clovek/1178/";"2019-03-01 00:00:00";NULL
"1102";"3";"101";"1";"1";"0.950495";"/clovek/1179/";"2019-03-01 00:00:00";NULL
"1103";"3";"101";"1";"1";"0.960396";"/clovek/1180/";"2019-03-01 00:00:00";NULL
"1104";"3";"101";"1";"1";"0.960396";"/clovek/1181/";"2019-03-01 00:00:00";NULL
"1105";"3";"101";"1";"1";"0.970297";"/clovek/1182/";"2019-03-01 00:00:00";NULL
"1106";"3";"101";"1";"1";"0.940594";"/clovek/1183/";"2019-03-01 00:00:00";NULL
"1107";"3";"101";"1";"1";"0.960396";"/clovek/1184/";"2019-03-01 00:00:00";NULL
"1108";"3";"101";"1";"1";"0.950495";"/clovek/1185/";"2019-03-01 00:00:00";NULL
"1109";"3";"101";"1";"1";"0.950495";"/clovek/1186/";"2019-03-01 00:00:00";NULL
"1110";"3";"101";"1";"1";"0.960396";"/clovek/1187/";"2019-03-01 00:00:00";NULL
"1111";"3";"101";"1";"1";"0.950495";"/clovek/1188/";"2019-03-01 00:00:00";NULL
"1112";"3";"101";"1";"1";"0.940594";"/clovek/1189/";"2019-03-01 00:00:00";NULL
"85";"3";"96";"1";"1";"0.989583";"/clovek/119/";"2019-03-01 00:00:00";NULL
"1113";"3";"101";"1";"1";"0.950495";"/clovek/1190/";"2019-03-01 00:00:00";NULL
"1114";"3";"101";"1";"1";"0.960396";"/clovek/1191/";"2019-03-01 00:00:00";NULL
"1115";"3";"101";"1";"1";"0.940594";"/clovek/1192/";"2019-03-01 00:00:00";NULL
"1116";"3";"101";"1";"1";"0.950495";"/clovek/1193/";"2019-03-01 00:00:00";NULL
"1117";"3";"101";"1";"1";"0.940594";"/clovek/1194/";"2019-03-01 00:00:00";NULL
"1118";"3";"101";"1";"1";"0.950495";"/clovek/1195/";"2019-03-01 00:00:00";NULL
"1119";"3";"101";"1";"1";"0.950495";"/clovek/1196/";"2019-03-01 00:00:00";NULL
"1120";"3";"101";"1";"1";"0.950495";"/clovek/1197/";"2019-03-01 00:00:00";NULL
"1121";"3";"101";"1";"1";"0.950495";"/clovek/1198/";"2019-03-01 00:00:00";NULL
"1122";"3";"101";"1";"1";"0.940594";"/clovek/1199/";"2019-03-01 00:00:00";NULL
"86";"3";"96";"1";"1";"0.989583";"/clovek/120/";"2019-03-01 00:00:00";NULL
"1123";"3";"101";"1";"1";"0.950495";"/clovek/1200/";"2019-03-01 00:00:00";NULL
"1124";"3";"101";"1";"1";"0.970297";"/clovek/1201/";"2019-03-01 00:00:00";NULL
"1125";"3";"101";"1";"1";"0.950495";"/clovek/1202/";"2019-03-01 00:00:00";NULL
"1126";"3";"101";"1";"1";"0.960396";"/clovek/1203/";"2019-03-01 00:00:00";NULL
"1127";"3";"101";"1";"1";"0.950495";"/clovek/1204/";"2019-03-01 00:00:00";NULL
"1128";"3";"101";"1";"1";"0.960396";"/clovek/1205/";"2019-03-01 00:00:00";NULL
"1129";"3";"101";"1";"1";"0.940594";"/clovek/1206/";"2019-03-01 00:00:00";NULL
"1130";"3";"101";"1";"1";"0.950495";"/clovek/1207/";"2019-03-01 00:00:00";NULL
"1131";"3";"101";"1";"1";"0.960396";"/clovek/1208/";"2019-03-01 00:00:00";NULL
"1132";"3";"101";"1";"1";"0.950495";"/clovek/1209/";"2019-03-01 00:00:00";NULL
"87";"3";"96";"1";"1";"0.979167";"/clovek/121/";"2019-03-01 00:00:00";NULL
"1133";"3";"101";"1";"1";"0.960396";"/clovek/1210/";"2019-03-01 00:00:00";NULL
"1134";"3";"101";"1";"1";"0.940594";"/clovek/1211/";"2019-03-01 00:00:00";NULL
"1135";"3";"101";"1";"1";"0.950495";"/clovek/1212/";"2019-03-01 00:00:00";NULL
"1136";"3";"101";"1";"1";"0.950495";"/clovek/1213/";"2019-03-01 00:00:00";NULL
"1137";"3";"101";"1";"1";"0.950495";"/clovek/1214/";"2019-03-01 00:00:00";NULL
"1138";"3";"101";"1";"1";"0.950495";"/clovek/1215/";"2019-03-01 00:00:00";NULL
"1139";"3";"101";"1";"1";"0.960396";"/clovek/1216/";"2019-03-01 00:00:00";NULL
"1140";"3";"101";"1";"1";"0.960396";"/clovek/1217/";"2019-03-01 00:00:00";NULL
"1141";"3";"101";"1";"1";"0.940594";"/clovek/1218/";"2019-03-01 00:00:00";NULL
"1142";"3";"101";"1";"1";"0.950495";"/clovek/1219/";"2019-03-01 00:00:00";NULL
"88";"3";"96";"1";"1";"0.979167";"/clovek/122/";"2019-03-01 00:00:00";NULL
"1143";"3";"101";"1";"1";"0.950495";"/clovek/1220/";"2019-03-01 00:00:00";NULL
"1144";"3";"101";"1";"1";"0.940594";"/clovek/1221/";"2019-03-01 00:00:00";NULL
"1145";"3";"101";"1";"1";"0.950495";"/clovek/1222/";"2019-03-01 00:00:00";NULL
"1146";"3";"101";"1";"1";"0.950495";"/clovek/1223/";"2019-03-01 00:00:00";NULL
"1147";"3";"101";"1";"1";"0.940594";"/clovek/1224/";"2019-03-01 00:00:00";NULL
"1148";"3";"101";"1";"1";"0.930693";"/clovek/1225/";"2019-03-01 00:00:00";NULL
"1149";"3";"101";"1";"1";"0.940594";"/clovek/1226/";"2019-03-01 00:00:00";NULL
"1150";"3";"101";"1";"1";"0.940594";"/clovek/1227/";"2019-03-01 00:00:00";NULL
"1151";"3";"101";"1";"1";"0.930693";"/clovek/1228/";"2019-03-01 00:00:00";NULL
"1152";"3";"101";"1";"1";"0.950495";"/clovek/1229/";"2019-03-01 00:00:00";NULL
"89";"3";"96";"1";"1";"0.989583";"/clovek/123/";"2019-03-01 00:00:00";NULL
"1153";"3";"101";"1";"1";"0.940594";"/clovek/1230/";"2019-03-01 00:00:00";NULL
"1154";"3";"101";"1";"1";"0.950495";"/clovek/1231/";"2019-03-01 00:00:00";NULL
"1155";"3";"101";"1";"1";"0.960396";"/clovek/1232/";"2019-03-01 00:00:00";NULL
"1156";"3";"101";"1";"1";"0.950495";"/clovek/1233/";"2019-03-01 00:00:00";NULL
"1157";"3";"101";"1";"1";"0.950495";"/clovek/1234/";"2019-03-01 00:00:00";NULL
"1158";"3";"101";"1";"1";"0.960396";"/clovek/1235/";"2019-03-01 00:00:00";NULL
"1159";"3";"101";"1";"1";"0.950495";"/clovek/1236/";"2019-03-01 00:00:00";NULL
"1160";"3";"101";"1";"1";"0.970297";"/clovek/1237/";"2019-03-01 00:00:00";NULL
"1161";"3";"101";"1";"1";"0.960396";"/clovek/1238/";"2019-03-01 00:00:00";NULL
"1162";"3";"101";"1";"1";"0.960396";"/clovek/1239/";"2019-03-01 00:00:00";NULL
"1163";"3";"101";"1";"1";"0.950495";"/clovek/1240/";"2019-03-01 00:00:00";NULL
"1164";"3";"101";"1";"1";"0.940594";"/clovek/1241/";"2019-03-01 00:00:00";NULL
"1165";"3";"101";"1";"1";"0.960396";"/clovek/1242/";"2019-03-01 00:00:00";NULL
"1166";"3";"101";"1";"1";"0.940594";"/clovek/1243/";"2019-03-01 00:00:00";NULL
"1167";"3";"101";"1";"1";"0.960396";"/clovek/1244/";"2019-03-01 00:00:00";NULL
"1168";"3";"101";"1";"1";"0.950495";"/clovek/1245/";"2019-03-01 00:00:00";NULL
"1169";"3";"101";"1";"1";"0.950495";"/clovek/1246/";"2019-03-01 00:00:00";NULL
"1170";"3";"101";"1";"1";"0.940594";"/clovek/1247/";"2019-03-01 00:00:00";NULL
"1171";"3";"101";"1";"1";"0.950495";"/clovek/1248/";"2019-03-01 00:00:00";NULL
"1172";"3";"101";"1";"1";"0.960396";"/clovek/1249/";"2019-03-01 00:00:00";NULL
"1173";"3";"101";"1";"1";"0.950495";"/clovek/1250/";"2019-03-01 00:00:00";NULL
