"object_id";"parent_object_id";"size";"structuredness";"hierarchicallity";"information_amount";"location_specification";"existence_from";"existence_to"
"343";"339";"84";"0";"1";"1";"/text/25/text_en/";"2019-03-01 00:00:00";NULL
"344";"339";"36";"0";"1";"1";"/text/25/legend/";"2019-03-01 00:00:00";NULL
"345";"339";"0";"1";"1";"1";"/text/25/params_example/";"2019-03-01 00:00:00";NULL
"347";"346";"2";"1";"1";"1";"/text/12/id_text/";"2019-03-01 00:00:00";NULL
"348";"346";"14";"1";"1";"1";"/text/12/ident/";"2019-03-01 00:00:00";NULL
"349";"346";"672";"0";"1";"0.684524";"/text/12/text_cz/";"2019-03-01 00:00:00";NULL
"350";"346";"474";"0";"1";"0.662447";"/text/12/text_en/";"2019-03-01 00:00:00";NULL
"351";"346";"19";"0";"1";"1";"/text/12/legend/";"2019-03-01 00:00:00";NULL
"352";"346";"245";"1";"1";"0.673469";"/text/12/params_example/";"2019-03-01 00:00:00";NULL
"354";"353";"2";"1";"1";"1";"/text/45/id_text/";"2019-03-01 00:00:00";NULL
"355";"353";"9";"1";"1";"1";"/text/45/ident/";"2019-03-01 00:00:00";NULL
"356";"353";"9143";"0";"1";"0.438587";"/text/45/text_cz/";"2019-03-01 00:00:00";NULL
"357";"353";"9143";"0";"1";"0.438587";"/text/45/text_en/";"2019-03-01 00:00:00";NULL
"358";"353";"8";"1";"1";"1";"/text/45/legend/";"2019-03-01 00:00:00";NULL
"359";"353";"0";"1";"1";"1";"/text/45/params_example/";"2019-03-01 00:00:00";NULL
"361";"360";"2";"1";"1";"1";"/text/69/id_text/";"2019-03-01 00:00:00";NULL
"362";"360";"8";"1";"1";"1";"/text/69/ident/";"2019-03-01 00:00:00";NULL
"363";"360";"8";"1";"1";"1";"/text/69/text_cz/";"2019-03-01 00:00:00";NULL
"364";"360";"8";"1";"1";"1";"/text/69/text_en/";"2019-03-01 00:00:00";NULL
"365";"360";"52";"0";"1";"1";"/text/69/legend/";"2019-03-01 00:00:00";NULL
"366";"360";"0";"1";"1";"1";"/text/69/params_example/";"2019-03-01 00:00:00";NULL
"368";"367";"2";"1";"1";"1";"/text/35/id_text/";"2019-03-01 00:00:00";NULL
"369";"367";"5";"1";"1";"1";"/text/35/ident/";"2019-03-01 00:00:00";NULL
"370";"367";"2152";"0";"1";"0.491171";"/text/35/text_cz/";"2019-03-01 00:00:00";NULL
"371";"367";"1078";"0";"1";"0.533395";"/text/35/text_en/";"2019-03-01 00:00:00";NULL
"372";"367";"15";"0";"1";"1";"/text/35/legend/";"2019-03-01 00:00:00";NULL
"373";"367";"158";"1";"1";"0.85443";"/text/35/params_example/";"2019-03-01 00:00:00";NULL
"375";"374";"2";"1";"1";"1";"/text/14/id_text/";"2019-03-01 00:00:00";NULL
"376";"374";"19";"1";"1";"1";"/text/14/ident/";"2019-03-01 00:00:00";NULL
"377";"374";"385";"0";"1";"0.776623";"/text/14/text_cz/";"2019-03-01 00:00:00";NULL
"378";"374";"373";"0";"1";"0.769437";"/text/14/text_en/";"2019-03-01 00:00:00";NULL
"379";"374";"34";"0";"1";"1";"/text/14/legend/";"2019-03-01 00:00:00";NULL
"380";"374";"293";"1";"1";"0.713311";"/text/14/params_example/";"2019-03-01 00:00:00";NULL
"382";"381";"2";"1";"1";"1";"/text/10/id_text/";"2019-03-01 00:00:00";NULL
"383";"381";"8";"1";"1";"1";"/text/10/ident/";"2019-03-01 00:00:00";NULL
"384";"381";"3603";"0";"1";"0.461282";"/text/10/text_cz/";"2019-03-01 00:00:00";NULL
"385";"381";"3603";"0";"1";"0.461282";"/text/10/text_en/";"2019-03-01 00:00:00";NULL
"386";"381";"17";"1";"1";"1";"/text/10/legend/";"2019-03-01 00:00:00";NULL
"387";"381";"194";"1";"1";"0.768041";"/text/10/params_example/";"2019-03-01 00:00:00";NULL
"389";"388";"2";"1";"1";"1";"/text/77/id_text/";"2019-03-01 00:00:00";NULL
"390";"388";"16";"1";"1";"1";"/text/77/ident/";"2019-03-01 00:00:00";NULL
"391";"388";"88";"0";"1";"1";"/text/77/text_cz/";"2019-03-01 00:00:00";NULL
"392";"388";"88";"0";"1";"1";"/text/77/text_en/";"2019-03-01 00:00:00";NULL
"393";"388";"41";"0";"1";"1";"/text/77/legend/";"2019-03-01 00:00:00";NULL
"394";"388";"0";"1";"1";"1";"/text/77/params_example/";"2019-03-01 00:00:00";NULL
"396";"395";"2";"1";"1";"1";"/text/70/id_text/";"2019-03-01 00:00:00";NULL
"397";"395";"14";"1";"1";"1";"/text/70/ident/";"2019-03-01 00:00:00";NULL
"398";"395";"16";"1";"1";"1";"/text/70/text_cz/";"2019-03-01 00:00:00";NULL
"399";"395";"16";"1";"1";"1";"/text/70/text_en/";"2019-03-01 00:00:00";NULL
"400";"395";"54";"0";"1";"1";"/text/70/legend/";"2019-03-01 00:00:00";NULL
"401";"395";"0";"1";"1";"1";"/text/70/params_example/";"2019-03-01 00:00:00";NULL
"403";"402";"2";"1";"1";"1";"/text/31/id_text/";"2019-03-01 00:00:00";NULL
"404";"402";"17";"1";"1";"1";"/text/31/ident/";"2019-03-01 00:00:00";NULL
"405";"402";"568";"0";"1";"0.732394";"/text/31/text_cz/";"2019-03-01 00:00:00";NULL
"406";"402";"568";"0";"1";"0.732394";"/text/31/text_en/";"2019-03-01 00:00:00";NULL
"407";"402";"32";"0";"1";"1";"/text/31/legend/";"2019-03-01 00:00:00";NULL
"408";"402";"0";"1";"1";"1";"/text/31/params_example/";"2019-03-01 00:00:00";NULL
"410";"409";"2";"1";"1";"1";"/text/33/id_text/";"2019-03-01 00:00:00";NULL
"411";"409";"19";"1";"1";"1";"/text/33/ident/";"2019-03-01 00:00:00";NULL
"412";"409";"582";"0";"1";"0.719931";"/text/33/text_cz/";"2019-03-01 00:00:00";NULL
"413";"409";"582";"0";"1";"0.719931";"/text/33/text_en/";"2019-03-01 00:00:00";NULL
"414";"409";"47";"0";"1";"1";"/text/33/legend/";"2019-03-01 00:00:00";NULL
"415";"409";"0";"1";"1";"1";"/text/33/params_example/";"2019-03-01 00:00:00";NULL
"417";"416";"1";"1";"1";"1";"/text/9/id_text/";"2019-03-01 00:00:00";NULL
"418";"416";"21";"1";"1";"1";"/text/9/ident/";"2019-03-01 00:00:00";NULL
"419";"416";"81";"0";"1";"1";"/text/9/text_cz/";"2019-03-01 00:00:00";NULL
"420";"416";"51";"0";"1";"1";"/text/9/text_en/";"2019-03-01 00:00:00";NULL
"421";"416";"47";"0";"1";"1";"/text/9/legend/";"2019-03-01 00:00:00";NULL
"422";"416";"0";"1";"1";"1";"/text/9/params_example/";"2019-03-01 00:00:00";NULL
"424";"423";"2";"1";"1";"1";"/text/38/id_text/";"2019-03-01 00:00:00";NULL
"425";"423";"12";"1";"1";"1";"/text/38/ident/";"2019-03-01 00:00:00";NULL
"426";"423";"29";"0";"1";"1";"/text/38/text_cz/";"2019-03-01 00:00:00";NULL
"427";"423";"8";"1";"1";"1";"/text/38/text_en/";"2019-03-01 00:00:00";NULL
"428";"423";"20";"1";"1";"1";"/text/38/legend/";"2019-03-01 00:00:00";NULL
"429";"423";"189";"1";"1";"0.809524";"/text/38/params_example/";"2019-03-01 00:00:00";NULL
"431";"430";"2";"1";"1";"1";"/text/76/id_text/";"2019-03-01 00:00:00";NULL
"432";"430";"12";"1";"1";"1";"/text/76/ident/";"2019-03-01 00:00:00";NULL
"433";"430";"120";"0";"1";"1";"/text/76/text_cz/";"2019-03-01 00:00:00";NULL
"434";"430";"91";"0";"1";"1";"/text/76/text_en/";"2019-03-01 00:00:00";NULL
"435";"430";"19";"0";"1";"1";"/text/76/legend/";"2019-03-01 00:00:00";NULL
"436";"430";"192";"1";"1";"0.854167";"/text/76/params_example/";"2019-03-01 00:00:00";NULL
"438";"437";"1";"1";"1";"1";"/text/6/id_text/";"2019-03-01 00:00:00";NULL
"439";"437";"17";"1";"1";"1";"/text/6/ident/";"2019-03-01 00:00:00";NULL
"440";"437";"231";"0";"1";"0.917749";"/text/6/text_cz/";"2019-03-01 00:00:00";NULL
"441";"437";"241";"0";"1";"0.834025";"/text/6/text_en/";"2019-03-01 00:00:00";NULL
"442";"437";"21";"0";"1";"1";"/text/6/legend/";"2019-03-01 00:00:00";NULL
"443";"437";"211";"1";"1";"0.734597";"/text/6/params_example/";"2019-03-01 00:00:00";NULL
"445";"444";"1";"1";"1";"1";"/text/4/id_text/";"2019-03-01 00:00:00";NULL
"446";"444";"16";"1";"1";"1";"/text/4/ident/";"2019-03-01 00:00:00";NULL
"447";"444";"65";"0";"1";"1";"/text/4/text_cz/";"2019-03-01 00:00:00";NULL
"448";"444";"61";"0";"1";"1";"/text/4/text_en/";"2019-03-01 00:00:00";NULL
"449";"444";"16";"1";"1";"1";"/text/4/legend/";"2019-03-01 00:00:00";NULL
"450";"444";"260";"0";"1";"0.738462";"/text/4/params_example/";"2019-03-01 00:00:00";NULL
"452";"451";"1";"1";"1";"1";"/text/7/id_text/";"2019-03-01 00:00:00";NULL
"453";"451";"19";"1";"1";"1";"/text/7/ident/";"2019-03-01 00:00:00";NULL
"454";"451";"67";"0";"1";"1";"/text/7/text_cz/";"2019-03-01 00:00:00";NULL
"455";"451";"51";"0";"1";"1";"/text/7/text_en/";"2019-03-01 00:00:00";NULL
"456";"451";"33";"0";"1";"1";"/text/7/legend/";"2019-03-01 00:00:00";NULL
"457";"451";"0";"1";"1";"1";"/text/7/params_example/";"2019-03-01 00:00:00";NULL
"459";"458";"2";"1";"1";"1";"/text/32/id_text/";"2019-03-01 00:00:00";NULL
"460";"458";"28";"1";"1";"1";"/text/32/ident/";"2019-03-01 00:00:00";NULL
"461";"458";"69";"0";"1";"1";"/text/32/text_cz/";"2019-03-01 00:00:00";NULL
"462";"458";"69";"0";"1";"1";"/text/32/text_en/";"2019-03-01 00:00:00";NULL
"463";"458";"73";"0";"1";"1";"/text/32/legend/";"2019-03-01 00:00:00";NULL
"464";"458";"0";"1";"1";"1";"/text/32/params_example/";"2019-03-01 00:00:00";NULL
"466";"465";"2";"1";"1";"1";"/text/56/id_text/";"2019-03-01 00:00:00";NULL
"467";"465";"23";"1";"1";"1";"/text/56/ident/";"2019-03-01 00:00:00";NULL
"468";"465";"34";"0";"1";"1";"/text/56/text_cz/";"2019-03-01 00:00:00";NULL
"469";"465";"34";"0";"1";"1";"/text/56/text_en/";"2019-03-01 00:00:00";NULL
"470";"465";"0";"1";"1";"1";"/text/56/legend/";"2019-03-01 00:00:00";NULL
"471";"465";"275";"1";"1";"0.661818";"/text/56/params_example/";"2019-03-01 00:00:00";NULL
"473";"472";"2";"1";"1";"1";"/text/55/id_text/";"2019-03-01 00:00:00";NULL
"474";"472";"26";"1";"1";"1";"/text/55/ident/";"2019-03-01 00:00:00";NULL
"475";"472";"59";"0";"1";"1";"/text/55/text_cz/";"2019-03-01 00:00:00";NULL
"476";"472";"59";"0";"1";"1";"/text/55/text_en/";"2019-03-01 00:00:00";NULL
"477";"472";"39";"0";"1";"1";"/text/55/legend/";"2019-03-01 00:00:00";NULL
"478";"472";"0";"1";"1";"1";"/text/55/params_example/";"2019-03-01 00:00:00";NULL
"480";"479";"2";"1";"1";"1";"/text/53/id_text/";"2019-03-01 00:00:00";NULL
"481";"479";"10";"1";"1";"1";"/text/53/ident/";"2019-03-01 00:00:00";NULL
"482";"479";"13";"1";"1";"1";"/text/53/text_cz/";"2019-03-01 00:00:00";NULL
"483";"479";"8";"1";"1";"1";"/text/53/text_en/";"2019-03-01 00:00:00";NULL
"484";"479";"23";"0";"1";"1";"/text/53/legend/";"2019-03-01 00:00:00";NULL
"485";"479";"0";"1";"1";"1";"/text/53/params_example/";"2019-03-01 00:00:00";NULL
"487";"486";"2";"1";"1";"1";"/text/68/id_text/";"2019-03-01 00:00:00";NULL
"488";"486";"18";"1";"1";"1";"/text/68/ident/";"2019-03-01 00:00:00";NULL
"489";"486";"23";"0";"1";"1";"/text/68/text_cz/";"2019-03-01 00:00:00";NULL
"490";"486";"23";"0";"1";"1";"/text/68/text_en/";"2019-03-01 00:00:00";NULL
"491";"486";"0";"1";"1";"1";"/text/68/legend/";"2019-03-01 00:00:00";NULL
"492";"486";"0";"1";"1";"1";"/text/68/params_example/";"2019-03-01 00:00:00";NULL
"494";"493";"2";"1";"1";"1";"/text/78/id_text/";"2019-03-01 00:00:00";NULL
"495";"493";"6";"1";"1";"1";"/text/78/ident/";"2019-03-01 00:00:00";NULL
"496";"493";"120";"0";"1";"0.925";"/text/78/text_cz/";"2019-03-01 00:00:00";NULL
"497";"493";"120";"0";"1";"0.925";"/text/78/text_en/";"2019-03-01 00:00:00";NULL
"498";"493";"6";"1";"1";"1";"/text/78/legend/";"2019-03-01 00:00:00";NULL
"499";"493";"153";"1";"1";"0.875817";"/text/78/params_example/";"2019-03-01 00:00:00";NULL
"501";"500";"2";"1";"1";"1";"/text/81/id_text/";"2019-03-01 00:00:00";NULL
"502";"500";"10";"1";"1";"1";"/text/81/ident/";"2019-03-01 00:00:00";NULL
"503";"500";"417";"0";"1";"0.565947";"/text/81/text_cz/";"2019-03-01 00:00:00";NULL
"504";"500";"417";"0";"1";"0.565947";"/text/81/text_en/";"2019-03-01 00:00:00";NULL
"505";"500";"28";"0";"1";"1";"/text/81/legend/";"2019-03-01 00:00:00";NULL
"506";"500";"0";"1";"1";"1";"/text/81/params_example/";"2019-03-01 00:00:00";NULL
"508";"507";"2";"1";"1";"1";"/text/51/id_text/";"2019-03-01 00:00:00";NULL
"509";"507";"5";"1";"1";"1";"/text/51/ident/";"2019-03-01 00:00:00";NULL
"510";"507";"21";"0";"1";"1";"/text/51/text_cz/";"2019-03-01 00:00:00";NULL
"511";"507";"20";"0";"1";"1";"/text/51/text_en/";"2019-03-01 00:00:00";NULL
"512";"507";"20";"0";"1";"1";"/text/51/legend/";"2019-03-01 00:00:00";NULL
"513";"507";"0";"1";"1";"1";"/text/51/params_example/";"2019-03-01 00:00:00";NULL
"515";"514";"2";"1";"1";"1";"/text/79/id_text/";"2019-03-01 00:00:00";NULL
"516";"514";"7";"1";"1";"1";"/text/79/ident/";"2019-03-01 00:00:00";NULL
"517";"514";"53";"0";"1";"1";"/text/79/text_cz/";"2019-03-01 00:00:00";NULL
"518";"514";"53";"0";"1";"1";"/text/79/text_en/";"2019-03-01 00:00:00";NULL
"519";"514";"7";"1";"1";"1";"/text/79/legend/";"2019-03-01 00:00:00";NULL
"520";"514";"0";"1";"1";"1";"/text/79/params_example/";"2019-03-01 00:00:00";NULL
"522";"521";"2";"1";"1";"1";"/text/37/id_text/";"2019-03-01 00:00:00";NULL
"523";"521";"7";"1";"1";"1";"/text/37/ident/";"2019-03-01 00:00:00";NULL
"524";"521";"21";"0";"1";"1";"/text/37/text_cz/";"2019-03-01 00:00:00";NULL
"525";"521";"20";"0";"1";"1";"/text/37/text_en/";"2019-03-01 00:00:00";NULL
"526";"521";"24";"0";"1";"1";"/text/37/legend/";"2019-03-01 00:00:00";NULL
"527";"521";"183";"1";"1";"0.803279";"/text/37/params_example/";"2019-03-01 00:00:00";NULL
"529";"528";"2";"1";"1";"1";"/text/57/id_text/";"2019-03-01 00:00:00";NULL
"530";"528";"14";"1";"1";"1";"/text/57/ident/";"2019-03-01 00:00:00";NULL
"531";"528";"394";"0";"1";"0.809645";"/text/57/text_cz/";"2019-03-01 00:00:00";NULL
"532";"528";"394";"0";"1";"0.809645";"/text/57/text_en/";"2019-03-01 00:00:00";NULL
"533";"528";"40";"0";"1";"1";"/text/57/legend/";"2019-03-01 00:00:00";NULL
"534";"528";"0";"1";"1";"1";"/text/57/params_example/";"2019-03-01 00:00:00";NULL
"536";"535";"2";"1";"1";"1";"/text/60/id_text/";"2019-03-01 00:00:00";NULL
"537";"535";"12";"1";"1";"1";"/text/60/ident/";"2019-03-01 00:00:00";NULL
"538";"535";"1816";"0";"1";"0.538546";"/text/60/text_cz/";"2019-03-01 00:00:00";NULL
"539";"535";"1815";"0";"1";"0.542149";"/text/60/text_en/";"2019-03-01 00:00:00";NULL
"540";"535";"38";"0";"1";"1";"/text/60/legend/";"2019-03-01 00:00:00";NULL
"541";"535";"199";"1";"1";"0.859297";"/text/60/params_example/";"2019-03-01 00:00:00";NULL
"543";"542";"2";"1";"1";"1";"/text/62/id_text/";"2019-03-01 00:00:00";NULL
"544";"542";"15";"1";"1";"1";"/text/62/ident/";"2019-03-01 00:00:00";NULL
"545";"542";"44";"0";"1";"1";"/text/62/text_cz/";"2019-03-01 00:00:00";NULL
"546";"542";"52";"0";"1";"1";"/text/62/text_en/";"2019-03-01 00:00:00";NULL
"547";"542";"34";"0";"1";"1";"/text/62/legend/";"2019-03-01 00:00:00";NULL
"548";"542";"0";"1";"1";"1";"/text/62/params_example/";"2019-03-01 00:00:00";NULL
"550";"549";"2";"1";"1";"1";"/text/36/id_text/";"2019-03-01 00:00:00";NULL
"551";"549";"7";"1";"1";"1";"/text/36/ident/";"2019-03-01 00:00:00";NULL
"552";"549";"25";"0";"1";"1";"/text/36/text_cz/";"2019-03-01 00:00:00";NULL
"553";"549";"14";"0";"1";"1";"/text/36/text_en/";"2019-03-01 00:00:00";NULL
"554";"549";"17";"1";"1";"1";"/text/36/legend/";"2019-03-01 00:00:00";NULL
"555";"549";"192";"1";"1";"0.786458";"/text/36/params_example/";"2019-03-01 00:00:00";NULL
"557";"556";"2";"1";"1";"1";"/text/71/id_text/";"2019-03-01 00:00:00";NULL
"558";"556";"5";"1";"1";"1";"/text/71/ident/";"2019-03-01 00:00:00";NULL
"559";"556";"5";"1";"1";"1";"/text/71/text_cz/";"2019-03-01 00:00:00";NULL
"560";"556";"5";"1";"1";"1";"/text/71/text_en/";"2019-03-01 00:00:00";NULL
"561";"556";"39";"0";"1";"1";"/text/71/legend/";"2019-03-01 00:00:00";NULL
"562";"556";"0";"1";"1";"1";"/text/71/params_example/";"2019-03-01 00:00:00";NULL
