"object_id";"parent_object_id";"size";"structuredness";"hierarchicallity";"information_amount";"location_specification";"existence_from";"existence_to"
"27530";"11";"0";"1";"1";"1";"/bazen/3/mapa/";"2019-03-01 00:00:00";NULL
"27531";"11";"0";"1";"1";"1";"/bazen/3/mapastreet/";"2019-03-01 00:00:00";NULL
"27532";"11";"1";"1";"1";"1";"/bazen/3/static/";"2019-03-01 00:00:00";NULL
"27533";"11";"0";"1";"1";"1";"/bazen/3/icon/";"2019-03-01 00:00:00";NULL
"27534";"11";"169";"1";"1";"0.976331";"/bazen/3/map_url/";"2019-03-01 00:00:00";NULL
"27535";"11";"169";"1";"1";"0.976331";"/bazen/3/map_url_street/";"2019-03-01 00:00:00";NULL
"27536";"11";"0";"1";"1";"1";"/bazen/3/vytvoreno/";"2019-03-01 00:00:00";NULL
"27537";"11";"0";"1";"1";"1";"/bazen/3/iframe_map_url/";"2019-03-01 00:00:00";NULL
"27538";"15";"1";"1";"1";"1";"/bazen/4/id_bazen/";"2019-03-01 00:00:00";NULL
"27539";"15";"7";"1";"1";"1";"/bazen/4/nazev/";"2019-03-01 00:00:00";NULL
"27540";"15";"7";"1";"1";"1";"/bazen/4/identifikator/";"2019-03-01 00:00:00";NULL
"27541";"15";"18";"1";"1";"1";"/bazen/4/gps/";"2019-03-01 00:00:00";NULL
"27542";"15";"18";"1";"1";"1";"/bazen/4/cpb/";"2019-03-01 00:00:00";NULL
"27543";"15";"22";"1";"1";"1";"/bazen/4/panoid/";"2019-03-01 00:00:00";NULL
"27544";"15";"19";"1";"1";"1";"/bazen/4/adresa/";"2019-03-01 00:00:00";NULL
"27545";"15";"17";"0";"1";"1";"/bazen/4/nadpis/";"2019-03-01 00:00:00";NULL
"27546";"15";"0";"1";"1";"1";"/bazen/4/popis/";"2019-03-01 00:00:00";NULL
"27547";"15";"0";"1";"1";"1";"/bazen/4/foto/";"2019-03-01 00:00:00";NULL
"27548";"15";"0";"1";"1";"1";"/bazen/4/mapa/";"2019-03-01 00:00:00";NULL
"27549";"15";"0";"1";"1";"1";"/bazen/4/mapastreet/";"2019-03-01 00:00:00";NULL
"27550";"15";"1";"1";"1";"1";"/bazen/4/static/";"2019-03-01 00:00:00";NULL
"27551";"15";"0";"1";"1";"1";"/bazen/4/icon/";"2019-03-01 00:00:00";NULL
"27552";"15";"0";"1";"1";"1";"/bazen/4/map_url/";"2019-03-01 00:00:00";NULL
"27553";"15";"0";"1";"1";"1";"/bazen/4/map_url_street/";"2019-03-01 00:00:00";NULL
"27554";"15";"0";"1";"1";"1";"/bazen/4/vytvoreno/";"2019-03-01 00:00:00";NULL
"27555";"15";"0";"1";"1";"1";"/bazen/4/iframe_map_url/";"2019-03-01 00:00:00";NULL
"27556";"10";"1";"1";"1";"1";"/bazen/5/id_bazen/";"2019-03-01 00:00:00";NULL
"27557";"10";"20";"1";"1";"1";"/bazen/5/nazev/";"2019-03-01 00:00:00";NULL
"27558";"10";"10";"1";"1";"1";"/bazen/5/identifikator/";"2019-03-01 00:00:00";NULL
"27559";"10";"0";"1";"1";"1";"/bazen/5/gps/";"2019-03-01 00:00:00";NULL
"27560";"10";"0";"1";"1";"1";"/bazen/5/cpb/";"2019-03-01 00:00:00";NULL
"27561";"10";"0";"1";"1";"1";"/bazen/5/panoid/";"2019-03-01 00:00:00";NULL
"27562";"10";"0";"1";"1";"1";"/bazen/5/adresa/";"2019-03-01 00:00:00";NULL
"27563";"10";"20";"1";"1";"1";"/bazen/5/nadpis/";"2019-03-01 00:00:00";NULL
"27564";"10";"2725";"0";"1";"0.517431";"/bazen/5/popis/";"2019-03-01 00:00:00";NULL
"27565";"10";"0";"1";"1";"1";"/bazen/5/foto/";"2019-03-01 00:00:00";NULL
"27566";"10";"0";"1";"1";"1";"/bazen/5/mapa/";"2019-03-01 00:00:00";NULL
"27567";"10";"0";"1";"1";"1";"/bazen/5/mapastreet/";"2019-03-01 00:00:00";NULL
"27568";"10";"1";"1";"1";"1";"/bazen/5/static/";"2019-03-01 00:00:00";NULL
"27569";"10";"2";"1";"1";"1";"/bazen/5/icon/";"2019-03-01 00:00:00";NULL
"27570";"10";"0";"1";"1";"1";"/bazen/5/map_url/";"2019-03-01 00:00:00";NULL
"27571";"10";"0";"1";"1";"1";"/bazen/5/map_url_street/";"2019-03-01 00:00:00";NULL
"27572";"10";"0";"1";"1";"1";"/bazen/5/vytvoreno/";"2019-03-01 00:00:00";NULL
"27573";"10";"0";"1";"1";"1";"/bazen/5/iframe_map_url/";"2019-03-01 00:00:00";NULL
"27574";"13";"1";"1";"1";"1";"/bazen/6/id_bazen/";"2019-03-01 00:00:00";NULL
"27575";"13";"30";"0";"1";"1";"/bazen/6/nazev/";"2019-03-01 00:00:00";NULL
"27576";"13";"5";"1";"1";"1";"/bazen/6/identifikator/";"2019-03-01 00:00:00";NULL
"27577";"13";"0";"1";"1";"1";"/bazen/6/gps/";"2019-03-01 00:00:00";NULL
"27578";"13";"0";"1";"1";"1";"/bazen/6/cpb/";"2019-03-01 00:00:00";NULL
"27579";"13";"0";"1";"1";"1";"/bazen/6/panoid/";"2019-03-01 00:00:00";NULL
"27580";"13";"0";"1";"1";"1";"/bazen/6/adresa/";"2019-03-01 00:00:00";NULL
"27581";"13";"30";"0";"1";"1";"/bazen/6/nadpis/";"2019-03-01 00:00:00";NULL
"27582";"13";"1162";"0";"1";"0.628227";"/bazen/6/popis/";"2019-03-01 00:00:00";NULL
"27583";"13";"0";"1";"1";"1";"/bazen/6/foto/";"2019-03-01 00:00:00";NULL
"27584";"13";"0";"1";"1";"1";"/bazen/6/mapa/";"2019-03-01 00:00:00";NULL
"27585";"13";"0";"1";"1";"1";"/bazen/6/mapastreet/";"2019-03-01 00:00:00";NULL
"27586";"13";"1";"1";"1";"1";"/bazen/6/static/";"2019-03-01 00:00:00";NULL
"27587";"13";"2";"1";"1";"1";"/bazen/6/icon/";"2019-03-01 00:00:00";NULL
"27588";"13";"0";"1";"1";"1";"/bazen/6/map_url/";"2019-03-01 00:00:00";NULL
"27589";"13";"0";"1";"1";"1";"/bazen/6/map_url_street/";"2019-03-01 00:00:00";NULL
"27590";"13";"0";"1";"1";"1";"/bazen/6/vytvoreno/";"2019-03-01 00:00:00";NULL
"27591";"13";"0";"1";"1";"1";"/bazen/6/iframe_map_url/";"2019-03-01 00:00:00";NULL
"27592";"14";"1";"1";"1";"1";"/bazen/7/id_bazen/";"2019-03-01 00:00:00";NULL
"27593";"14";"44";"0";"1";"1";"/bazen/7/nazev/";"2019-03-01 00:00:00";NULL
"27594";"14";"14";"1";"1";"1";"/bazen/7/identifikator/";"2019-03-01 00:00:00";NULL
"27595";"14";"0";"1";"1";"1";"/bazen/7/gps/";"2019-03-01 00:00:00";NULL
"27596";"14";"0";"1";"1";"1";"/bazen/7/cpb/";"2019-03-01 00:00:00";NULL
"27597";"14";"0";"1";"1";"1";"/bazen/7/panoid/";"2019-03-01 00:00:00";NULL
"27598";"14";"0";"1";"1";"1";"/bazen/7/adresa/";"2019-03-01 00:00:00";NULL
"27599";"14";"44";"0";"1";"1";"/bazen/7/nadpis/";"2019-03-01 00:00:00";NULL
"27600";"14";"1050";"0";"1";"0.613333";"/bazen/7/popis/";"2019-03-01 00:00:00";NULL
"27601";"14";"0";"1";"1";"1";"/bazen/7/foto/";"2019-03-01 00:00:00";NULL
"27602";"14";"0";"1";"1";"1";"/bazen/7/mapa/";"2019-03-01 00:00:00";NULL
"27603";"14";"0";"1";"1";"1";"/bazen/7/mapastreet/";"2019-03-01 00:00:00";NULL
"27604";"14";"1";"1";"1";"1";"/bazen/7/static/";"2019-03-01 00:00:00";NULL
"27605";"14";"0";"1";"1";"1";"/bazen/7/icon/";"2019-03-01 00:00:00";NULL
"27606";"14";"0";"1";"1";"1";"/bazen/7/map_url/";"2019-03-01 00:00:00";NULL
"27607";"14";"0";"1";"1";"1";"/bazen/7/map_url_street/";"2019-03-01 00:00:00";NULL
"27608";"14";"19";"1";"1";"1";"/bazen/7/vytvoreno/";"2019-03-01 00:00:00";NULL
"27609";"14";"0";"1";"1";"1";"/bazen/7/iframe_map_url/";"2019-03-01 00:00:00";NULL
"27610";"17";"1";"1";"1";"1";"/clovek/1/id_clovek/";"2019-03-01 00:00:00";NULL
"27611";"17";"11";"1";"1";"1";"/clovek/1/jmeno/";"2019-03-01 00:00:00";NULL
"27612";"17";"12";"1";"1";"1";"/clovek/1/prijmeni/";"2019-03-01 00:00:00";NULL
"27613";"17";"11";"1";"1";"1";"/clovek/1/mail/";"2019-03-01 00:00:00";NULL
"27614";"17";"0";"1";"1";"1";"/clovek/1/pohlavi/";"2019-03-01 00:00:00";NULL
"27615";"17";"12";"1";"1";"1";"/clovek/1/telefon/";"2019-03-01 00:00:00";NULL
"27616";"17";"0";"1";"1";"1";"/clovek/1/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"27617";"17";"20";"1";"1";"1";"/clovek/1/vytvoreno/";"2019-03-01 00:00:00";NULL
"27618";"17";"4";"1";"1";"1";"/clovek/1/rok_narozeni/";"2019-03-01 00:00:00";NULL
"27619";"17";"13";"1";"1";"1";"/clovek/1/zdravi/";"2019-03-01 00:00:00";NULL
"27620";"17";"0";"1";"1";"1";"/clovek/1/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"27621";"18";"1";"1";"1";"1";"/clovek/2/id_clovek/";"2019-03-01 00:00:00";NULL
"27622";"18";"11";"1";"1";"1";"/clovek/2/jmeno/";"2019-03-01 00:00:00";NULL
"27623";"18";"12";"1";"1";"1";"/clovek/2/prijmeni/";"2019-03-01 00:00:00";NULL
"27624";"18";"11";"1";"1";"1";"/clovek/2/mail/";"2019-03-01 00:00:00";NULL
"27625";"18";"0";"1";"1";"1";"/clovek/2/pohlavi/";"2019-03-01 00:00:00";NULL
"27626";"18";"12";"1";"1";"1";"/clovek/2/telefon/";"2019-03-01 00:00:00";NULL
"27627";"18";"0";"1";"1";"1";"/clovek/2/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"27628";"18";"20";"1";"1";"1";"/clovek/2/vytvoreno/";"2019-03-01 00:00:00";NULL
"27629";"18";"4";"1";"1";"1";"/clovek/2/rok_narozeni/";"2019-03-01 00:00:00";NULL
"27630";"18";"13";"1";"1";"1";"/clovek/2/zdravi/";"2019-03-01 00:00:00";NULL
"27631";"18";"0";"1";"1";"1";"/clovek/2/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"27632";"19";"1";"1";"1";"1";"/clovek/3/id_clovek/";"2019-03-01 00:00:00";NULL
"27633";"19";"11";"1";"1";"1";"/clovek/3/jmeno/";"2019-03-01 00:00:00";NULL
"27634";"19";"12";"1";"1";"1";"/clovek/3/prijmeni/";"2019-03-01 00:00:00";NULL
"27635";"19";"11";"1";"1";"1";"/clovek/3/mail/";"2019-03-01 00:00:00";NULL
"27636";"19";"0";"1";"1";"1";"/clovek/3/pohlavi/";"2019-03-01 00:00:00";NULL
"27637";"19";"12";"1";"1";"1";"/clovek/3/telefon/";"2019-03-01 00:00:00";NULL
"27638";"19";"0";"1";"1";"1";"/clovek/3/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"27639";"19";"20";"1";"1";"1";"/clovek/3/vytvoreno/";"2019-03-01 00:00:00";NULL
"27640";"19";"4";"1";"1";"1";"/clovek/3/rok_narozeni/";"2019-03-01 00:00:00";NULL
"27641";"19";"13";"1";"1";"1";"/clovek/3/zdravi/";"2019-03-01 00:00:00";NULL
"27642";"19";"0";"1";"1";"1";"/clovek/3/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"27643";"20";"1";"1";"1";"1";"/clovek/4/id_clovek/";"2019-03-01 00:00:00";NULL
"27644";"20";"11";"1";"1";"1";"/clovek/4/jmeno/";"2019-03-01 00:00:00";NULL
"27645";"20";"12";"1";"1";"1";"/clovek/4/prijmeni/";"2019-03-01 00:00:00";NULL
"27646";"20";"11";"1";"1";"1";"/clovek/4/mail/";"2019-03-01 00:00:00";NULL
"27647";"20";"0";"1";"1";"1";"/clovek/4/pohlavi/";"2019-03-01 00:00:00";NULL
"27648";"20";"12";"1";"1";"1";"/clovek/4/telefon/";"2019-03-01 00:00:00";NULL
"27649";"20";"0";"1";"1";"1";"/clovek/4/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"27650";"20";"20";"1";"1";"1";"/clovek/4/vytvoreno/";"2019-03-01 00:00:00";NULL
"27651";"20";"4";"1";"1";"1";"/clovek/4/rok_narozeni/";"2019-03-01 00:00:00";NULL
"27652";"20";"13";"1";"1";"1";"/clovek/4/zdravi/";"2019-03-01 00:00:00";NULL
"27653";"20";"0";"1";"1";"1";"/clovek/4/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"27654";"21";"1";"1";"1";"1";"/clovek/5/id_clovek/";"2019-03-01 00:00:00";NULL
"27655";"21";"11";"1";"1";"1";"/clovek/5/jmeno/";"2019-03-01 00:00:00";NULL
"27656";"21";"12";"1";"1";"1";"/clovek/5/prijmeni/";"2019-03-01 00:00:00";NULL
"27657";"21";"11";"1";"1";"1";"/clovek/5/mail/";"2019-03-01 00:00:00";NULL
"27658";"21";"0";"1";"1";"1";"/clovek/5/pohlavi/";"2019-03-01 00:00:00";NULL
"27659";"21";"12";"1";"1";"1";"/clovek/5/telefon/";"2019-03-01 00:00:00";NULL
"27660";"21";"0";"1";"1";"1";"/clovek/5/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"27661";"21";"20";"1";"1";"1";"/clovek/5/vytvoreno/";"2019-03-01 00:00:00";NULL
"27662";"21";"4";"1";"1";"1";"/clovek/5/rok_narozeni/";"2019-03-01 00:00:00";NULL
"27663";"21";"13";"1";"1";"1";"/clovek/5/zdravi/";"2019-03-01 00:00:00";NULL
"27664";"21";"0";"1";"1";"1";"/clovek/5/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"27665";"22";"1";"1";"1";"1";"/clovek/6/id_clovek/";"2019-03-01 00:00:00";NULL
"27666";"22";"11";"1";"1";"1";"/clovek/6/jmeno/";"2019-03-01 00:00:00";NULL
"27667";"22";"12";"1";"1";"1";"/clovek/6/prijmeni/";"2019-03-01 00:00:00";NULL
"27668";"22";"11";"1";"1";"1";"/clovek/6/mail/";"2019-03-01 00:00:00";NULL
"27669";"22";"0";"1";"1";"1";"/clovek/6/pohlavi/";"2019-03-01 00:00:00";NULL
"27670";"22";"12";"1";"1";"1";"/clovek/6/telefon/";"2019-03-01 00:00:00";NULL
"27671";"22";"0";"1";"1";"1";"/clovek/6/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"27672";"22";"20";"1";"1";"1";"/clovek/6/vytvoreno/";"2019-03-01 00:00:00";NULL
"27673";"22";"4";"1";"1";"1";"/clovek/6/rok_narozeni/";"2019-03-01 00:00:00";NULL
"27674";"22";"13";"1";"1";"1";"/clovek/6/zdravi/";"2019-03-01 00:00:00";NULL
"27675";"22";"0";"1";"1";"1";"/clovek/6/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"27676";"23";"1";"1";"1";"1";"/clovek/7/id_clovek/";"2019-03-01 00:00:00";NULL
"27677";"23";"11";"1";"1";"1";"/clovek/7/jmeno/";"2019-03-01 00:00:00";NULL
"27678";"23";"12";"1";"1";"1";"/clovek/7/prijmeni/";"2019-03-01 00:00:00";NULL
"27679";"23";"11";"1";"1";"1";"/clovek/7/mail/";"2019-03-01 00:00:00";NULL
"27680";"23";"0";"1";"1";"1";"/clovek/7/pohlavi/";"2019-03-01 00:00:00";NULL
"27681";"23";"12";"1";"1";"1";"/clovek/7/telefon/";"2019-03-01 00:00:00";NULL
"27682";"23";"0";"1";"1";"1";"/clovek/7/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"27683";"23";"20";"1";"1";"1";"/clovek/7/vytvoreno/";"2019-03-01 00:00:00";NULL
"27684";"23";"4";"1";"1";"1";"/clovek/7/rok_narozeni/";"2019-03-01 00:00:00";NULL
"27685";"23";"13";"1";"1";"1";"/clovek/7/zdravi/";"2019-03-01 00:00:00";NULL
"27686";"23";"0";"1";"1";"1";"/clovek/7/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"27687";"24";"1";"1";"1";"1";"/clovek/8/id_clovek/";"2019-03-01 00:00:00";NULL
"27688";"24";"11";"1";"1";"1";"/clovek/8/jmeno/";"2019-03-01 00:00:00";NULL
"27689";"24";"12";"1";"1";"1";"/clovek/8/prijmeni/";"2019-03-01 00:00:00";NULL
"27690";"24";"11";"1";"1";"1";"/clovek/8/mail/";"2019-03-01 00:00:00";NULL
"27691";"24";"0";"1";"1";"1";"/clovek/8/pohlavi/";"2019-03-01 00:00:00";NULL
"27692";"24";"12";"1";"1";"1";"/clovek/8/telefon/";"2019-03-01 00:00:00";NULL
"27693";"24";"0";"1";"1";"1";"/clovek/8/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"27694";"24";"20";"1";"1";"1";"/clovek/8/vytvoreno/";"2019-03-01 00:00:00";NULL
"27695";"24";"4";"1";"1";"1";"/clovek/8/rok_narozeni/";"2019-03-01 00:00:00";NULL
"27696";"24";"13";"1";"1";"1";"/clovek/8/zdravi/";"2019-03-01 00:00:00";NULL
"27697";"24";"0";"1";"1";"1";"/clovek/8/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"27698";"25";"2";"1";"1";"1";"/clovek/40/id_clovek/";"2019-03-01 00:00:00";NULL
"27699";"25";"12";"1";"1";"1";"/clovek/40/jmeno/";"2019-03-01 00:00:00";NULL
"27700";"25";"13";"1";"1";"1";"/clovek/40/prijmeni/";"2019-03-01 00:00:00";NULL
"27701";"25";"12";"1";"1";"1";"/clovek/40/mail/";"2019-03-01 00:00:00";NULL
"27702";"25";"0";"1";"1";"1";"/clovek/40/pohlavi/";"2019-03-01 00:00:00";NULL
"27703";"25";"13";"1";"1";"1";"/clovek/40/telefon/";"2019-03-01 00:00:00";NULL
"27704";"25";"0";"1";"1";"1";"/clovek/40/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"27705";"25";"20";"1";"1";"1";"/clovek/40/vytvoreno/";"2019-03-01 00:00:00";NULL
"27706";"25";"4";"1";"1";"1";"/clovek/40/rok_narozeni/";"2019-03-01 00:00:00";NULL
"27707";"25";"14";"1";"1";"1";"/clovek/40/zdravi/";"2019-03-01 00:00:00";NULL
"27708";"25";"0";"1";"1";"1";"/clovek/40/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"27709";"26";"2";"1";"1";"1";"/clovek/41/id_clovek/";"2019-03-01 00:00:00";NULL
"27710";"26";"12";"1";"1";"1";"/clovek/41/jmeno/";"2019-03-01 00:00:00";NULL
"27711";"26";"13";"1";"1";"1";"/clovek/41/prijmeni/";"2019-03-01 00:00:00";NULL
"27712";"26";"12";"1";"1";"1";"/clovek/41/mail/";"2019-03-01 00:00:00";NULL
"27713";"26";"0";"1";"1";"1";"/clovek/41/pohlavi/";"2019-03-01 00:00:00";NULL
"27714";"26";"13";"1";"1";"1";"/clovek/41/telefon/";"2019-03-01 00:00:00";NULL
"27715";"26";"0";"1";"1";"1";"/clovek/41/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"27716";"26";"20";"1";"1";"1";"/clovek/41/vytvoreno/";"2019-03-01 00:00:00";NULL
"27717";"26";"4";"1";"1";"1";"/clovek/41/rok_narozeni/";"2019-03-01 00:00:00";NULL
"27718";"26";"14";"1";"1";"1";"/clovek/41/zdravi/";"2019-03-01 00:00:00";NULL
"27719";"26";"0";"1";"1";"1";"/clovek/41/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"27720";"27";"2";"1";"1";"1";"/clovek/42/id_clovek/";"2019-03-01 00:00:00";NULL
"27721";"27";"12";"1";"1";"1";"/clovek/42/jmeno/";"2019-03-01 00:00:00";NULL
"27722";"27";"13";"1";"1";"1";"/clovek/42/prijmeni/";"2019-03-01 00:00:00";NULL
"27723";"27";"12";"1";"1";"1";"/clovek/42/mail/";"2019-03-01 00:00:00";NULL
"27724";"27";"0";"1";"1";"1";"/clovek/42/pohlavi/";"2019-03-01 00:00:00";NULL
"27725";"27";"13";"1";"1";"1";"/clovek/42/telefon/";"2019-03-01 00:00:00";NULL
"27726";"27";"0";"1";"1";"1";"/clovek/42/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"27727";"27";"20";"1";"1";"1";"/clovek/42/vytvoreno/";"2019-03-01 00:00:00";NULL
"27728";"27";"4";"1";"1";"1";"/clovek/42/rok_narozeni/";"2019-03-01 00:00:00";NULL
"27729";"27";"14";"1";"1";"1";"/clovek/42/zdravi/";"2019-03-01 00:00:00";NULL
"27730";"27";"0";"1";"1";"1";"/clovek/42/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"27731";"28";"2";"1";"1";"1";"/clovek/43/id_clovek/";"2019-03-01 00:00:00";NULL
"27732";"28";"12";"1";"1";"1";"/clovek/43/jmeno/";"2019-03-01 00:00:00";NULL
"27733";"28";"13";"1";"1";"1";"/clovek/43/prijmeni/";"2019-03-01 00:00:00";NULL
"27734";"28";"12";"1";"1";"1";"/clovek/43/mail/";"2019-03-01 00:00:00";NULL
"27735";"28";"0";"1";"1";"1";"/clovek/43/pohlavi/";"2019-03-01 00:00:00";NULL
"27736";"28";"13";"1";"1";"1";"/clovek/43/telefon/";"2019-03-01 00:00:00";NULL
"27737";"28";"0";"1";"1";"1";"/clovek/43/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"27738";"28";"20";"1";"1";"1";"/clovek/43/vytvoreno/";"2019-03-01 00:00:00";NULL
"27739";"28";"4";"1";"1";"1";"/clovek/43/rok_narozeni/";"2019-03-01 00:00:00";NULL
"27740";"28";"14";"1";"1";"1";"/clovek/43/zdravi/";"2019-03-01 00:00:00";NULL
"27741";"28";"0";"1";"1";"1";"/clovek/43/gdpr_accepted/";"2019-03-01 00:00:00";NULL
"27742";"29";"2";"1";"1";"1";"/clovek/44/id_clovek/";"2019-03-01 00:00:00";NULL
"27743";"29";"12";"1";"1";"1";"/clovek/44/jmeno/";"2019-03-01 00:00:00";NULL
"27744";"29";"13";"1";"1";"1";"/clovek/44/prijmeni/";"2019-03-01 00:00:00";NULL
"27745";"29";"12";"1";"1";"1";"/clovek/44/mail/";"2019-03-01 00:00:00";NULL
"27746";"29";"0";"1";"1";"1";"/clovek/44/pohlavi/";"2019-03-01 00:00:00";NULL
"27747";"29";"13";"1";"1";"1";"/clovek/44/telefon/";"2019-03-01 00:00:00";NULL
"27748";"29";"0";"1";"1";"1";"/clovek/44/naposled_poslan_kod/";"2019-03-01 00:00:00";NULL
"27749";"29";"20";"1";"1";"1";"/clovek/44/vytvoreno/";"2019-03-01 00:00:00";NULL
"27750";"29";"4";"1";"1";"1";"/clovek/44/rok_narozeni/";"2019-03-01 00:00:00";NULL
"27751";"29";"14";"1";"1";"1";"/clovek/44/zdravi/";"2019-03-01 00:00:00";NULL
